timestamp,rssi_percent,label
2025-12-29T13:28:42,85,moving
2025-12-29T13:28:43,85,moving
2025-12-29T13:28:43,85,moving
2025-12-29T13:28:44,85,moving
2025-12-29T13:28:45,85,moving
2025-12-29T13:28:45,85,moving
2025-12-29T13:28:46,85,moving
2025-12-29T13:28:47,85,moving
2025-12-29T13:28:47,85,moving
2025-12-29T13:28:48,85,moving
2025-12-29T13:28:49,85,moving
2025-12-29T13:28:49,85,moving
2025-12-29T13:28:50,85,moving
2025-12-29T13:28:50,85,moving
2025-12-29T13:28:51,85,moving
2025-12-29T13:28:52,85,moving
2025-12-29T13:28:52,85,moving
2025-12-29T13:28:53,85,moving
2025-12-29T13:28:54,85,moving
2025-12-29T13:28:54,85,moving
2025-12-29T13:28:55,85,moving
2025-12-29T13:28:56,85,moving
2025-12-29T13:28:56,85,moving
2025-12-29T13:28:57,85,moving
2025-12-29T13:28:58,85,moving
2025-12-29T13:28:58,85,moving
2025-12-29T13:28:59,85,moving
2025-12-29T13:28:59,85,moving
2025-12-29T13:29:00,85,moving
2025-12-29T13:29:01,85,moving
2025-12-29T13:29:01,85,moving
2025-12-29T13:29:02,85,moving
2025-12-29T13:29:03,85,moving
2025-12-29T13:29:03,85,moving
2025-12-29T13:29:04,85,moving
2025-12-29T13:29:05,85,moving
2025-12-29T13:29:05,85,moving
2025-12-29T13:29:06,85,moving
2025-12-29T13:29:06,85,moving
2025-12-29T13:29:07,85,moving
2025-12-29T13:29:08,85,moving
2025-12-29T13:29:08,85,moving
2025-12-29T13:29:09,85,moving
2025-12-29T13:29:10,85,moving
2025-12-29T13:29:10,85,moving
2025-12-29T13:29:11,85,moving
2025-12-29T13:29:12,85,moving
2025-12-29T13:29:12,85,moving
2025-12-29T13:29:13,85,moving
2025-12-29T13:29:14,85,moving
2025-12-29T13:29:14,85,moving
2025-12-29T13:29:15,85,moving
2025-12-29T13:29:15,85,moving
2025-12-29T13:29:16,85,moving
2025-12-29T13:29:17,85,moving
2025-12-29T13:29:17,85,moving
2025-12-29T13:29:18,85,moving
2025-12-29T13:29:19,85,moving
2025-12-29T13:29:19,85,moving
2025-12-29T13:29:20,85,moving
2025-12-29T13:29:21,85,moving
2025-12-29T13:29:21,85,moving
2025-12-29T13:29:22,85,moving
2025-12-29T13:29:23,85,moving
2025-12-29T13:29:23,85,moving
2025-12-29T13:29:24,85,moving
2025-12-29T13:29:24,85,moving
2025-12-29T13:29:25,85,moving
2025-12-29T13:29:26,85,moving
2025-12-29T13:29:26,85,moving
2025-12-29T13:29:27,85,moving
2025-12-29T13:29:28,85,moving
2025-12-29T13:29:28,85,moving
2025-12-29T13:29:29,85,moving
2025-12-29T13:29:30,85,moving
2025-12-29T13:29:30,85,moving
2025-12-29T13:29:31,85,moving
2025-12-29T13:29:31,85,moving
2025-12-29T13:29:32,85,moving
2025-12-29T13:29:33,85,moving
2025-12-29T13:29:33,85,moving
2025-12-29T13:29:34,85,moving
2025-12-29T13:29:35,85,moving
2025-12-29T13:29:35,85,moving
2025-12-29T13:29:36,85,moving
2025-12-29T13:29:37,85,moving
2025-12-29T13:29:37,85,moving
2025-12-29T13:29:38,85,moving
2025-12-29T13:29:39,85,moving
2025-12-29T13:29:39,85,moving
